 0.126953 7.202986e-23 0.000000e+00 
 0.128906 1.199759e-22 0.000000e+00 
 0.130859 1.005513e-22 0.000000e+00 
 0.132812 -2.331603e-23 0.000000e+00 
 0.134766 -9.173270e-23 0.000000e+00 
 0.136719 -1.056741e-22 0.000000e+00 
 0.138672 -8.790659e-23 0.000000e+00 
 0.140625 4.364375e-23 0.000000e+00 
 0.142578 -2.921250e-23 0.000000e+00 
 0.144531 1.170449e-24 0.000000e+00 
 0.146484 4.020704e-23 0.000000e+00 
 0.148438 5.640121e-23 0.000000e+00 
 0.150391 2.116648e-24 0.000000e+00 
 0.152344 -3.423492e-23 0.000000e+00 
 0.154297 6.928521e-23 0.000000e+00 
 0.156250 1.222672e-23 0.000000e+00 
 0.158203 4.392249e-23 0.000000e+00 
 0.160156 -3.261577e-23 0.000000e+00 
 0.162109 -2.571692e-23 0.000000e+00 
 0.164062 -6.198695e-23 0.000000e+00 
 0.166016 -3.535179e-23 0.000000e+00 
 0.167969 -9.674420e-24 0.000000e+00 
 0.169922 -2.395342e-23 0.000000e+00 
 0.171875 2.673678e-23 0.000000e+00 
 0.173828 -1.573490e-23 0.000000e+00 
 0.175781 4.202032e-23 0.000000e+00 
 0.177734 3.996777e-23 0.000000e+00 
 0.179688 6.954577e-23 0.000000e+00 
 0.181641 4.240288e-23 0.000000e+00 
 0.183594 -2.387909e-26 0.000000e+00 
 0.185547 -3.629279e-24 0.000000e+00 
 0.187500 -1.050603e-22 0.000000e+00 
 0.189453 -2.354113e-23 0.000000e+00 
 0.191406 -5.931186e-23 0.000000e+00 
 0.193359 -nan 0.000000e+00 
 0.195312 -nan 0.000000e+00 
 0.197266 -nan 0.000000e+00 
 0.199219 -nan 0.000000e+00 
 0.201172 -nan 0.000000e+00 
 0.203125 -nan 0.000000e+00 
 0.205078 -nan 0.000000e+00 
 0.207031 -nan 0.000000e+00 
 0.208984 -nan 0.000000e+00 
 0.210938 -nan 0.000000e+00 
 0.212891 -nan 0.000000e+00 
 0.214844 -nan 0.000000e+00 
 0.216797 -nan 0.000000e+00 
 0.218750 -nan 0.000000e+00 
 0.220703 -nan 0.000000e+00 
 0.222656 -nan 0.000000e+00 
 0.224609 -nan 0.000000e+00 
 0.226562 -nan 0.000000e+00 
 0.228516 -nan 0.000000e+00 
 0.230469 -nan 0.000000e+00 
 0.232422 -nan 0.000000e+00 
 0.234375 -nan 0.000000e+00 
 0.236328 -nan 0.000000e+00 
 0.238281 -nan 0.000000e+00 
 0.240234 -nan 0.000000e+00 
 0.242188 -nan 0.000000e+00 
 0.244141 -nan 0.000000e+00 
 0.246094 -nan 0.000000e+00 
 0.248047 -nan 0.000000e+00 
 0.250000 -nan 0.000000e+00 
 0.251953 -nan 0.000000e+00 
 0.253906 -nan 0.000000e+00 
 0.255859 -nan 0.000000e+00 
 0.257812 -nan 0.000000e+00 
 0.259766 -nan 0.000000e+00 
 0.261719 -nan 0.000000e+00 
 0.263672 -nan 0.000000e+00 
 0.265625 -nan 0.000000e+00 
 0.267578 -nan 0.000000e+00 
 0.269531 -nan 0.000000e+00 
 0.271484 -nan 0.000000e+00 
 0.273438 -nan 0.000000e+00 
 0.275391 -nan 0.000000e+00 
 0.277344 -nan 0.000000e+00 
 0.279297 -nan 0.000000e+00 
 0.281250 -nan 0.000000e+00 
 0.283203 -nan 0.000000e+00 
 0.285156 -nan 0.000000e+00 
 0.287109 -nan 0.000000e+00 
 0.289062 -nan 0.000000e+00 
 0.291016 -nan 0.000000e+00 
 0.292969 -nan 0.000000e+00 
 0.294922 -nan 0.000000e+00 
 0.296875 -nan 0.000000e+00 
 0.298828 -nan 0.000000e+00 
 0.300781 -nan 0.000000e+00 
 0.302734 -nan 0.000000e+00 
 0.304688 -nan 0.000000e+00 
 0.306641 -nan 0.000000e+00 
 0.308594 -nan 0.000000e+00 
 0.310547 -nan 0.000000e+00 
 0.312500 -nan 0.000000e+00 
 0.314453 -nan 0.000000e+00 
 0.316406 -nan 0.000000e+00 
 0.318359 -nan 0.000000e+00 
 0.320312 -nan 0.000000e+00 
 0.322266 -nan 0.000000e+00 
 0.324219 -nan 0.000000e+00 
 0.326172 -nan 0.000000e+00 
 0.328125 -nan 0.000000e+00 
 0.330078 -nan 0.000000e+00 
 0.332031 -nan 0.000000e+00 
 0.333984 -nan 0.000000e+00 
 0.335938 -nan 0.000000e+00 
 0.337891 -nan 0.000000e+00 
 0.339844 -nan 0.000000e+00 
 0.341797 -nan 0.000000e+00 
 0.343750 -nan 0.000000e+00 
 0.345703 -nan 0.000000e+00 
 0.347656 -nan 0.000000e+00 
 0.349609 -nan 0.000000e+00 
 0.351562 -nan 0.000000e+00 
 0.353516 -nan 0.000000e+00 
 0.355469 -nan 0.000000e+00 
 0.357422 -nan 0.000000e+00 
 0.359375 -nan 0.000000e+00 
 0.361328 -nan 0.000000e+00 
 0.363281 -nan 0.000000e+00 
 0.365234 -nan 0.000000e+00 
 0.367188 -nan 0.000000e+00 
 0.369141 -nan 0.000000e+00 
 0.371094 -nan 0.000000e+00 
 0.373047 -nan 0.000000e+00 
 0.375000 -nan 0.000000e+00 
 0.376953 -nan 0.000000e+00 
 0.378906 -nan 0.000000e+00 
 0.380859 -nan 0.000000e+00 
 0.382812 -nan 0.000000e+00 
 0.384766 -nan 0.000000e+00 
 0.386719 -nan 0.000000e+00 
 0.388672 -nan 0.000000e+00 
 0.390625 -nan 0.000000e+00 
 0.392578 -nan 0.000000e+00 
 0.394531 -nan 0.000000e+00 
 0.396484 -nan 0.000000e+00 
 0.398438 -nan 0.000000e+00 
 0.400391 -nan 0.000000e+00 
 0.402344 -nan 0.000000e+00 
 0.404297 -nan 0.000000e+00 
 0.406250 -nan 0.000000e+00 
 0.408203 -nan 0.000000e+00 
 0.410156 -nan 0.000000e+00 
 0.412109 -nan 0.000000e+00 
 0.414062 -nan 0.000000e+00 
 0.416016 -nan 0.000000e+00 
 0.417969 -nan 0.000000e+00 
 0.419922 -nan 0.000000e+00 
 0.421875 -nan 0.000000e+00 
 0.423828 -nan 0.000000e+00 
 0.425781 -nan 0.000000e+00 
 0.427734 -nan 0.000000e+00 
 0.429688 -nan 0.000000e+00 
 0.431641 -nan 0.000000e+00 
 0.433594 -nan 0.000000e+00 
 0.435547 -nan 0.000000e+00 
 0.437500 -nan 0.000000e+00 
 0.439453 -nan 0.000000e+00 
 0.441406 -nan 0.000000e+00 
 0.443359 -nan 0.000000e+00 
 0.445312 -nan 0.000000e+00 
 0.447266 -nan 0.000000e+00 
 0.449219 -nan 0.000000e+00 
 0.451172 -nan 0.000000e+00 
 0.453125 -nan 0.000000e+00 
 0.455078 -nan 0.000000e+00 
 0.457031 -nan 0.000000e+00 
 0.458984 -nan 0.000000e+00 
 0.460938 -nan 0.000000e+00 
 0.462891 -nan 0.000000e+00 
 0.464844 -nan 0.000000e+00 
 0.466797 -nan 0.000000e+00 
 0.468750 -nan 0.000000e+00 
 0.470703 -nan 0.000000e+00 
 0.472656 -nan 0.000000e+00 
 0.474609 -nan 0.000000e+00 
 0.476562 -nan 0.000000e+00 
 0.478516 -nan 0.000000e+00 
 0.480469 -nan 0.000000e+00 
 0.482422 -nan 0.000000e+00 
 0.484375 -nan 0.000000e+00 
 0.486328 -nan 0.000000e+00 
 0.488281 -nan 0.000000e+00 
 0.490234 -nan 0.000000e+00 
 0.492188 -nan 0.000000e+00 
 0.494141 -nan 0.000000e+00 
 0.496094 -nan 0.000000e+00 
 0.498047 -nan 0.000000e+00 
 0.500000 -nan 0.000000e+00 
 0.501953 -nan 0.000000e+00 
 0.503906 -nan 0.000000e+00 
 0.505859 -nan 0.000000e+00 
 0.507812 -nan 0.000000e+00 
 0.509766 -nan 0.000000e+00 
 0.511719 -nan 0.000000e+00 
 0.513672 -nan 0.000000e+00 
 0.515625 -nan 0.000000e+00 
 0.517578 -nan 0.000000e+00 
 0.519531 -nan 0.000000e+00 
 0.521484 -nan 0.000000e+00 
 0.523438 -nan 0.000000e+00 
 0.525391 -nan 0.000000e+00 
 0.527344 -nan 0.000000e+00 
 0.529297 -nan 0.000000e+00 
 0.531250 -nan 0.000000e+00 
 0.533203 -nan 0.000000e+00 
 0.535156 -nan 0.000000e+00 
 0.537109 -nan 0.000000e+00 
 0.539062 -nan 0.000000e+00 
 0.541016 -nan 0.000000e+00 
 0.542969 -nan 0.000000e+00 
 0.544922 -nan 0.000000e+00 
 0.546875 -nan 0.000000e+00 
 0.548828 -nan 0.000000e+00 
 0.550781 -nan 0.000000e+00 
 0.552734 -nan 0.000000e+00 
 0.554688 -nan 0.000000e+00 
 0.556641 -nan 0.000000e+00 
 0.558594 -nan 0.000000e+00 
 0.560547 -nan 0.000000e+00 
 0.562500 -nan 0.000000e+00 
 0.564453 -nan 0.000000e+00 
 0.566406 -nan 0.000000e+00 
 0.568359 -nan 0.000000e+00 
 0.570312 -nan 0.000000e+00 
 0.572266 -nan 0.000000e+00 
 0.574219 -nan 0.000000e+00 
 0.576172 -nan 0.000000e+00 
 0.578125 -nan 0.000000e+00 
 0.580078 -nan 0.000000e+00 
 0.582031 -nan 0.000000e+00 
 0.583984 -nan 0.000000e+00 
 0.585938 -nan 0.000000e+00 
 0.587891 -nan 0.000000e+00 
 0.589844 -nan 0.000000e+00 
 0.591797 -nan 0.000000e+00 
 0.593750 -nan 0.000000e+00 
 0.595703 -nan 0.000000e+00 
 0.597656 -nan 0.000000e+00 
 0.599609 -nan 0.000000e+00 
 0.601562 -nan 0.000000e+00 
 0.603516 -nan 0.000000e+00 
 0.605469 -nan 0.000000e+00 
 0.607422 -nan 0.000000e+00 
 0.609375 -nan 0.000000e+00 
 0.611328 -nan 0.000000e+00 
 0.613281 -nan 0.000000e+00 
 0.615234 -nan 0.000000e+00 
 0.617188 -nan 0.000000e+00 
 0.619141 -nan 0.000000e+00 
 0.621094 -nan 0.000000e+00 
 0.623047 -nan 0.000000e+00 
 0.625000 -nan 0.000000e+00 
 0.626953 -nan 0.000000e+00 
 0.628906 -nan 0.000000e+00 
 0.630859 -nan 0.000000e+00 
 0.632812 -nan 0.000000e+00 
 0.634766 -nan 0.000000e+00 
 0.636719 -nan 0.000000e+00 
 0.638672 -nan 0.000000e+00 
 0.640625 -nan 0.000000e+00 
 0.642578 -nan 0.000000e+00 
 0.644531 -nan 0.000000e+00 
 0.646484 -nan 0.000000e+00 
 0.648438 -nan 0.000000e+00 
 0.650391 -nan 0.000000e+00 
 0.652344 -nan 0.000000e+00 
 0.654297 -nan 0.000000e+00 
 0.656250 -nan 0.000000e+00 
 0.658203 -nan 0.000000e+00 
 0.660156 -nan 0.000000e+00 
 0.662109 -nan 0.000000e+00 
 0.664062 -nan 0.000000e+00 
 0.666016 -nan 0.000000e+00 
 0.667969 -nan 0.000000e+00 
 0.669922 -nan 0.000000e+00 
 0.671875 -nan 0.000000e+00 
 0.673828 -nan 0.000000e+00 
 0.675781 -nan 0.000000e+00 
 0.677734 -nan 0.000000e+00 
 0.679688 -nan 0.000000e+00 
 0.681641 -nan 0.000000e+00 
 0.683594 -nan 0.000000e+00 
 0.685547 -nan 0.000000e+00 
 0.687500 -nan 0.000000e+00 
 0.689453 -nan 0.000000e+00 
 0.691406 -nan 0.000000e+00 
 0.693359 -nan 0.000000e+00 
 0.695312 -nan 0.000000e+00 
 0.697266 -nan 0.000000e+00 
 0.699219 -nan 0.000000e+00 
 0.701172 -nan 0.000000e+00 
 0.703125 -nan 0.000000e+00 
 0.705078 -nan 0.000000e+00 
 0.707031 -nan 0.000000e+00 
 0.708984 -nan 0.000000e+00 
 0.710938 -nan 0.000000e+00 
 0.712891 -nan 0.000000e+00 
 0.714844 -nan 0.000000e+00 
 0.716797 -nan 0.000000e+00 
 0.718750 -nan 0.000000e+00 
 0.720703 -nan 0.000000e+00 
 0.722656 -nan 0.000000e+00 
 0.724609 -nan 0.000000e+00 
 0.726562 -nan 0.000000e+00 
 0.728516 -nan 0.000000e+00 
 0.730469 -nan 0.000000e+00 
 0.732422 -nan 0.000000e+00 
 0.734375 -nan 0.000000e+00 
 0.736328 -nan 0.000000e+00 
 0.738281 -nan 0.000000e+00 
 0.740234 -nan 0.000000e+00 
 0.742188 -nan 0.000000e+00 
 0.744141 -nan 0.000000e+00 
 0.746094 -nan 0.000000e+00 
 0.748047 -nan 0.000000e+00 
 0.750000 -nan 0.000000e+00 
 0.751953 -nan 0.000000e+00 
 0.753906 -nan 0.000000e+00 
 0.755859 -nan 0.000000e+00 
 0.757812 -nan 0.000000e+00 
 0.759766 -nan 0.000000e+00 
 0.761719 -nan 0.000000e+00 
 0.763672 -nan 0.000000e+00 
 0.765625 -nan 0.000000e+00 
 0.767578 -nan 0.000000e+00 
 0.769531 -nan 0.000000e+00 
 0.771484 -nan 0.000000e+00 
 0.773438 -nan 0.000000e+00 
 0.775391 -nan 0.000000e+00 
 0.777344 -nan 0.000000e+00 
 0.779297 -nan 0.000000e+00 
 0.781250 -nan 0.000000e+00 
 0.783203 -nan 0.000000e+00 
 0.785156 -nan 0.000000e+00 
 0.787109 -nan 0.000000e+00 
 0.789062 -nan 0.000000e+00 
 0.791016 -nan 0.000000e+00 
 0.792969 -nan 0.000000e+00 
 0.794922 -nan 0.000000e+00 
 0.796875 -nan 0.000000e+00 
 0.798828 -nan 0.000000e+00 
 0.800781 -nan 0.000000e+00 
 0.802734 -nan 0.000000e+00 
 0.804688 -nan 0.000000e+00 
 0.806641 -nan 0.000000e+00 
 0.808594 -nan 0.000000e+00 
 0.810547 -nan 0.000000e+00 
 0.812500 -nan 0.000000e+00 
 0.814453 -nan 0.000000e+00 
 0.816406 -nan 0.000000e+00 
 0.818359 -nan 0.000000e+00 
 0.820312 -nan 0.000000e+00 
 0.822266 -nan 0.000000e+00 
 0.824219 -nan 0.000000e+00 
 0.826172 -nan 0.000000e+00 
 0.828125 -nan 0.000000e+00 
 0.830078 -nan 0.000000e+00 
 0.832031 -nan 0.000000e+00 
 0.833984 -nan 0.000000e+00 
 0.835938 -nan 0.000000e+00 
 0.837891 -nan 0.000000e+00 
 0.839844 -nan 0.000000e+00 
 0.841797 -nan 0.000000e+00 
 0.843750 -nan 0.000000e+00 
 0.845703 -nan 0.000000e+00 
 0.847656 -nan 0.000000e+00 
 0.849609 -nan 0.000000e+00 
 0.851562 -nan 0.000000e+00 
 0.853516 -nan 0.000000e+00 
 0.855469 -nan 0.000000e+00 
 0.857422 -nan 0.000000e+00 
 0.859375 -nan 0.000000e+00 
 0.861328 -nan 0.000000e+00 
 0.863281 -nan 0.000000e+00 
 0.865234 -nan 0.000000e+00 
 0.867188 -nan 0.000000e+00 
 0.869141 -nan 0.000000e+00 
 0.871094 -nan 0.000000e+00 
 0.873047 -nan 0.000000e+00 
 0.875000 -nan 0.000000e+00 
 0.876953 -nan 0.000000e+00 
 0.878906 -nan 0.000000e+00 
 0.880859 -nan 0.000000e+00 
 0.882812 -nan 0.000000e+00 
 0.884766 -nan 0.000000e+00 
 0.886719 -nan 0.000000e+00 
 0.888672 -nan 0.000000e+00 
 0.890625 -nan 0.000000e+00 
 0.892578 -nan 0.000000e+00 
 0.894531 -nan 0.000000e+00 
 0.896484 -nan 0.000000e+00 
 0.898438 -nan 0.000000e+00 
 0.900391 -nan 0.000000e+00 
 0.902344 -nan 0.000000e+00 
 0.904297 -nan 0.000000e+00 
 0.906250 -nan 0.000000e+00 
 0.908203 -nan 0.000000e+00 
 0.910156 -nan 0.000000e+00 
 0.912109 -nan 0.000000e+00 
 0.914062 -nan 0.000000e+00 
 0.916016 -nan 0.000000e+00 
 0.917969 -nan 0.000000e+00 
 0.919922 -nan 0.000000e+00 
 0.921875 -nan 0.000000e+00 
 0.923828 -nan 0.000000e+00 
 0.925781 -nan 0.000000e+00 
 0.927734 -nan 0.000000e+00 
 0.929688 -nan 0.000000e+00 
 0.931641 -nan 0.000000e+00 
 0.933594 -nan 0.000000e+00 
 0.935547 -nan 0.000000e+00 
 0.937500 -nan 0.000000e+00 
 0.939453 -nan 0.000000e+00 
 0.941406 -nan 0.000000e+00 
 0.943359 -nan 0.000000e+00 
 0.945312 -nan 0.000000e+00 
 0.947266 -nan 0.000000e+00 
 0.949219 -nan 0.000000e+00 
 0.951172 -nan 0.000000e+00 
 0.953125 -nan 0.000000e+00 
 0.955078 -nan 0.000000e+00 
 0.957031 -nan 0.000000e+00 
 0.958984 -nan 0.000000e+00 
 0.960938 -nan 0.000000e+00 
 0.962891 -nan 0.000000e+00 
 0.964844 -nan 0.000000e+00 
 0.966797 -nan 0.000000e+00 
 0.968750 -nan 0.000000e+00 
 0.970703 -nan 0.000000e+00 
 0.972656 -nan 0.000000e+00 
 0.974609 -nan 0.000000e+00 
 0.976562 -nan 0.000000e+00 
 0.978516 -nan 0.000000e+00 
 0.980469 -nan 0.000000e+00 
 0.982422 -nan 0.000000e+00 
 0.984375 -nan 0.000000e+00 
 0.986328 -nan 0.000000e+00 
 0.988281 -nan 0.000000e+00 
 0.990234 -nan 0.000000e+00 
 0.992188 -nan 0.000000e+00 
 0.994141 -nan 0.000000e+00 
 0.996094 -nan 0.000000e+00 
 0.998047 -nan 0.000000e+00 
