 0.373047 -6.57327e-23 -2.93874e-39 
 0.375000 1.01829e-23 0.00000e+00 
 0.376953 -8.33938e-23 -2.18985e-39 
 0.378906 2.63936e-23 -8.55978e-38 
 0.380859 1.07431e-22 -1.64569e-37 
 0.382812 1.27458e-22 3.12312e-38 
 0.384766 2.21891e-23 1.62379e-37 
 0.386719 -5.42475e-23 7.42173e-38 
 0.388672 -5.16184e-23 2.01851e-37 
 0.390625 -6.30767e-23 -3.52648e-38 
 0.392578 -1.81101e-23 -1.74134e-37 
 0.394531 -7.67180e-24 1.41059e-37 
 0.396484 1.36980e-23 -9.30311e-38 
 0.398438 3.45125e-23 1.86062e-37 
 0.400391 8.82683e-24 -8.41284e-38 
 0.402344 3.10427e-23 5.08804e-38 
 0.404297 2.29144e-23 -1.38869e-37 
 0.406250 -7.49563e-23 6.64960e-38 
 0.408203 3.72744e-23 2.11589e-37 
 0.410156 -7.66946e-23 -2.85806e-37 
 0.412109 4.34218e-23 5.27242e-38 
 0.414062 -9.34923e-24 1.84045e-37 
 0.416016 1.11710e-23 6.64960e-38 
 0.417969 5.51202e-23 -9.40395e-38 
 0.419922 8.90092e-23 9.73811e-39 
 0.421875 -5.62212e-23 -5.87747e-38 
 0.423828 -9.23153e-23 1.29304e-37 
 0.425781 -1.76908e-24 4.59249e-38 
 0.427734 -5.85241e-23 9.77272e-38 
 0.429688 -2.17026e-23 -3.49188e-38 
 0.431641 -2.21833e-23 9.34921e-38 
 0.433594 9.48864e-23 1.21583e-37 
 0.435547 5.83046e-23 4.79417e-38 
 0.437500 9.91983e-23 0.00000e+00 
 0.439453 1.61613e-23 4.12085e-37 
 0.441406 -1.43223e-23 3.08567e-38 
 0.443359 -1.43309e-22 9.00059e-38 
 0.445312 -6.02063e-23 -2.70364e-37 
 0.447266 -1.92960e-23 -1.32992e-37 
 0.449219 2.05785e-23 1.54831e-37 
 0.451172 3.13584e-23 -3.40547e-37 
 0.453125 -1.51805e-23 5.67579e-38 
 0.455078 6.19706e-23 3.30750e-38 
 0.457031 1.16098e-23 -1.32992e-37 
 0.458984 5.64097e-24 2.59444e-37 
 0.460938 3.07381e-23 -3.92985e-38 
 0.462891 -8.91913e-25 -1.11672e-37 
 0.464844 -6.15714e-24 1.62379e-37 
 0.466797 1.37791e-23 -4.11423e-38 
 0.468750 -7.24451e-23 0.00000e+00 
 0.470703 2.14944e-23 2.75435e-38 
 0.472656 -7.94253e-23 -1.01761e-37 
 0.474609 -5.19409e-23 1.29304e-37 
 0.476562 4.22306e-23 2.07555e-37 
 0.478516 3.16940e-23 -7.05297e-38 
 0.480469 2.02946e-23 2.06577e-38 
 0.482422 7.85751e-23 -1.93784e-37 
 0.484375 5.95178e-23 6.64960e-38 
 0.486328 2.50338e-23 6.24623e-38 
 0.488281 -3.80657e-23 1.54658e-37 
 0.490234 -5.42671e-23 1.92487e-37 
 0.492188 -7.20045e-23 1.37718e-38 
 0.494141 -7.47633e-23 -1.21036e-37 
 0.496094 -5.75985e-23 9.77272e-38 
 0.498047 -3.66535e-23 -7.34684e-38 
 0.500000 1.38999e-22 0.00000e+00 
 0.501953 1.61088e-22 -8.81621e-38 
 0.503906 6.10160e-23 4.40810e-39 
 0.505859 -2.34756e-23 4.70198e-38 
 0.507812 -6.19629e-23 -7.05297e-38 
 0.509766 -7.84227e-23 6.46522e-38 
 0.511719 -2.80957e-23 -5.87747e-38 
 0.513672 -1.01372e-22 1.29304e-37 
 0.515625 2.77246e-23 -5.87747e-38 
 0.517578 4.24997e-23 -2.29221e-37 
 0.519531 5.66972e-23 0.00000e+00 
 0.521484 7.71217e-23 -5.87747e-39 
 0.523438 -2.51028e-23 -8.22846e-38 
 0.525391 2.32145e-23 2.64486e-37 
 0.527344 -3.01939e-23 -7.64071e-38 
 0.529297 -1.58845e-23 6.46522e-38 
 0.531250 -9.71533e-23 -1.17549e-38 
 0.533203 -9.74038e-24 1.64569e-37 
 0.535156 -3.33090e-23 5.87747e-38 
 0.537109 6.14407e-23 -7.05297e-38 
 0.539062 7.01862e-23 -7.05297e-38 
 0.541016 1.36767e-22 -8.22846e-38 
 0.542969 4.33691e-23 -9.40395e-38 
 0.544922 -1.31355e-22 0.00000e+00 
 0.546875 -1.20798e-22 1.17549e-38 
 0.548828 -9.60726e-23 -3.52648e-38 
 0.550781 1.28606e-23 -1.38121e-37 
 0.552734 3.77571e-23 8.22846e-38 
 0.554688 7.05951e-23 9.40395e-38 
 0.556641 7.42442e-23 -3.37955e-38 
 0.558594 6.96191e-23 -1.17549e-37 
 0.560547 -2.08049e-23 2.49793e-37 
 0.562500 -8.95817e-25 0.00000e+00 
 0.564453 -8.57027e-23 -2.02513e-37 
 0.566406 -1.70780e-23 7.34684e-39 
 0.568359 -6.92507e-24 -4.70198e-38 
 0.570312 -1.76079e-23 -5.47411e-38 
 0.572266 -4.43826e-23 4.70198e-38 
 0.574219 -3.57715e-23 -6.07915e-38 
 0.576172 4.26569e-24 -2.75435e-38 
 0.578125 8.73616e-23 -8.02678e-38 
 0.580078 9.03980e-23 2.21154e-37 
 0.582031 7.28402e-23 0.00000e+00 
 0.583984 1.42039e-23 6.88589e-39 
 0.585938 -4.35101e-23 1.76324e-37 
 0.587891 -1.09834e-22 -1.70447e-37 
 0.589844 -7.55029e-23 1.62379e-37 
 0.591797 -4.52586e-23 -2.01678e-37 
 0.593750 -3.88873e-23 0.00000e+00 
 0.595703 8.79762e-23 -1.56502e-37 
 0.597656 1.06990e-22 1.72290e-37 
 0.599609 4.29825e-24 1.17549e-38 
 0.601562 -2.82903e-23 -4.03366e-39 
 0.603516 3.90389e-23 2.64313e-37 
 0.605469 3.74950e-23 -7.33819e-38 
 0.607422 -1.23982e-23 4.90366e-38 
 0.609375 -5.93433e-23 -6.64960e-38 
 0.611328 -5.89138e-23 -4.70198e-38 
 0.613281 -5.17239e-23 1.94762e-38 
 0.615234 2.35883e-23 -2.79180e-38 
 0.617188 5.82477e-23 -3.11333e-37 
 0.619141 3.03380e-23 -5.62104e-38 
 0.621094 1.25035e-23 1.21237e-37 
 0.623047 -1.95550e-23 6.75909e-38 
 0.625000 -2.75994e-23 0.00000e+00 
 0.626953 -2.44222e-23 1.85889e-37 
 0.628906 1.99755e-23 4.73942e-38 
 0.630859 3.61450e-23 4.03366e-39 
 0.632812 3.59371e-23 1.91767e-37 
 0.634766 3.77831e-23 -1.31148e-37 
 0.636719 -3.99788e-23 -2.19310e-37 
 0.638672 -4.08156e-23 -7.45633e-38 
 0.640625 -4.50979e-23 9.20227e-38 
 0.642578 -7.03675e-23 2.79929e-37 
 0.644531 1.46596e-23 -1.37718e-38 
 0.646484 1.27929e-23 1.00841e-39 
 0.648438 5.71514e-23 3.12312e-38 
 0.650391 7.30252e-23 -1.17376e-37 
 0.652344 3.50892e-23 1.17376e-37 
 0.654297 4.89240e-23 -5.87747e-39 
 0.656250 -3.37341e-23 6.64960e-38 
 0.658203 -1.28582e-22 -3.15772e-38 
 0.660156 -4.17576e-23 -3.12312e-38 
 0.662109 1.11704e-24 1.37718e-38 
 0.664062 2.21460e-23 2.35099e-38 
 0.666016 -3.15197e-24 6.64960e-38 
 0.667969 3.00865e-23 9.40395e-38 
 0.669922 3.66145e-24 7.05297e-38 
 0.671875 2.19125e-23 3.52648e-38 
 0.673828 2.02628e-23 -1.91767e-37 
 0.675781 1.42936e-23 9.57969e-38 
 0.677734 4.79229e-23 5.87747e-38 
 0.679688 -4.11911e-23 -7.33819e-38 
 0.681641 -2.93843e-23 -1.16915e-37 
 0.683594 -6.17282e-23 -1.68603e-37 
 0.685547 -5.07327e-23 1.14438e-37 
 0.687500 -4.39444e-24 0.00000e+00 
 0.689453 9.48769e-23 -6.62381e-40 
 0.691406 5.62699e-23 7.78765e-38 
 0.693359 1.43512e-24 -1.94762e-38 
 0.695312 -4.92148e-23 -2.23344e-37 
 0.697266 -9.14107e-24 8.59722e-38 
 0.699219 -2.00315e-23 8.02678e-38 
 0.701172 1.63566e-23 2.46508e-37 
 0.703125 1.56516e-24 -3.32480e-38 
 0.705078 3.76644e-23 2.18985e-39 
 0.707031 -3.40075e-23 1.03605e-37 
 0.708984 1.96935e-23 -5.96101e-38 
 0.710938 1.85466e-23 -2.66330e-37 
 0.712891 -1.30336e-23 1.58692e-37 
 0.714844 -4.94460e-23 -1.97644e-37 
 0.716797 -3.32060e-23 -1.82202e-37 
 0.718750 -2.56108e-23 -9.40395e-38 
 0.720703 6.67255e-23 1.13516e-37 
 0.722656 2.61050e-23 7.72128e-39 
 0.724609 3.38797e-23 1.76324e-37 
 0.726562 -1.31288e-23 -2.78085e-37 
 0.728516 2.09159e-23 1.64569e-37 
 0.730469 -1.41401e-23 1.67421e-37 
 0.732422 1.62749e-23 3.34843e-37 
 0.734375 -3.75719e-23 -9.00059e-38 
 0.736328 -3.47168e-23 -8.59722e-38 
 0.738281 -3.67233e-23 -2.13433e-37 
 0.740234 -1.69641e-23 -1.83671e-37 
 0.742188 -5.16176e-23 3.15367e-37 
 0.744141 8.71195e-23 4.75672e-38 
 0.746094 7.15999e-23 -2.71975e-38 
 0.748047 2.56244e-23 6.75909e-38 
 0.750000 5.45598e-23 0.00000e+00 
 0.751953 3.39426e-24 9.99170e-38 
 0.753906 -5.61610e-23 -1.91018e-38 
 0.755859 -6.43613e-23 -1.41059e-37 
 0.757812 -3.54286e-23 3.87913e-37 
 0.759766 -5.50517e-23 -2.17466e-37 
 0.761719 -4.12269e-23 -1.05794e-37 
 0.763672 2.07235e-23 -1.52814e-37 
 0.765625 6.79450e-23 3.52648e-38 
 0.767578 1.05911e-22 9.99170e-38 
 0.769531 6.88745e-23 -9.40395e-38 
 0.771484 9.17282e-24 1.58692e-37 
 0.773438 -2.01388e-23 -1.76324e-37 
 0.775391 -1.07526e-22 2.05712e-37 
 0.777344 -6.30767e-23 -2.93874e-38 
 0.779297 -5.24805e-23 1.58692e-37 
 0.781250 3.45038e-24 1.17549e-38 
 0.783203 2.58568e-23 -7.05297e-38 
 0.785156 8.46475e-23 8.22846e-38 
 0.787109 2.91498e-23 9.40395e-38 
 0.789062 -1.60769e-23 -7.05297e-38 
 0.791016 4.20032e-23 1.76324e-37 
 0.792969 1.67542e-23 1.64569e-37 
 0.794922 -3.89833e-23 0.00000e+00 
 0.796875 -1.49622e-24 1.17549e-38 
 0.798828 -1.36423e-22 -1.29304e-37 
 0.800781 -5.50944e-23 -2.05712e-38 
 0.802734 1.12084e-22 -1.76324e-37 
 0.804688 6.63755e-23 -7.05297e-38 
 0.806641 7.71429e-23 1.07264e-37 
 0.808594 6.48568e-24 -2.35099e-38 
 0.810547 -8.20788e-23 -1.73385e-37 
 0.812500 -4.91134e-23 0.00000e+00 
 0.814453 -5.52715e-23 -9.13603e-38 
 0.816406 5.82673e-24 7.78765e-38 
 0.818359 -2.52002e-23 -4.70198e-38 
 0.820312 5.88351e-23 -6.28084e-38 
 0.822266 6.17402e-23 4.70198e-38 
 0.824219 1.13237e-22 -3.32480e-38 
 0.826172 -3.11205e-23 -1.25271e-37 
 0.828125 7.52405e-24 -6.07915e-38 
 0.830078 -6.62112e-23 4.92096e-38 
 0.832031 -1.49745e-22 -9.40395e-38 
 0.833984 -6.49373e-23 1.34173e-37 
 0.835938 3.05060e-23 1.76324e-37 
 0.837891 7.08414e-23 -3.11506e-37 
 0.839844 7.44280e-23 -3.30750e-38 
 0.841797 5.68494e-23 2.53537e-38 
 0.843750 2.41821e-23 4.70198e-38 
 0.845703 2.51186e-23 2.50541e-37 
 0.847656 2.78128e-23 -1.01761e-37 
 0.849609 -9.52934e-23 1.17549e-38 
 0.851562 -9.75438e-23 5.10534e-38 
 0.853516 -7.26136e-23 -2.92143e-38 
 0.855469 -1.77665e-23 1.67421e-37 
 0.857422 1.61402e-23 -2.01851e-37 
 0.859375 9.09838e-23 6.64960e-38 
 0.861328 4.59127e-23 -1.88079e-37 
 0.863281 6.45911e-23 1.21583e-37 
 0.865234 5.51115e-23 8.96314e-38 
 0.867188 -6.82643e-24 -1.35355e-37 
 0.869141 -2.34617e-23 7.67816e-38 
 0.871094 -1.16563e-22 -9.56510e-39 
 0.873047 -7.75030e-23 -2.93874e-39 
 0.875000 -4.38933e-23 0.00000e+00 
 0.876953 3.25999e-23 -2.68174e-37 
 0.878906 3.35053e-23 4.73942e-38 
 0.880859 1.11039e-22 -1.64569e-37 
 0.882812 -3.34776e-24 -1.01761e-37 
 0.884766 4.24382e-23 -1.03605e-37 
 0.886719 9.09450e-24 -1.91767e-37 
 0.888672 -2.50056e-23 2.68347e-37 
 0.890625 -5.03330e-23 -3.52648e-38 
 0.892578 -7.85143e-23 9.18497e-38 
 0.894531 -3.27204e-23 1.41059e-37 
 0.896484 2.56441e-23 -5.97831e-38 
 0.898438 6.73279e-23 1.19566e-37 
 0.900391 4.61100e-23 4.88636e-38 
 0.902344 1.31598e-23 -1.56156e-38 
 0.904297 -1.99751e-23 1.27115e-37 
 0.906250 -1.96414e-23 -6.64960e-38 
 0.908203 -2.02316e-23 2.11589e-37 
 0.910156 -3.95969e-23 -1.98223e-38 
 0.912109 -2.95127e-24 -1.46764e-37 
 0.914062 2.42575e-23 5.10534e-38 
 0.916016 4.76852e-23 -6.64960e-38 
 0.917969 8.45435e-24 -9.40395e-38 
 0.919922 -1.58069e-23 -5.67579e-38 
 0.921875 1.12041e-23 -5.87747e-38 
 0.923828 -1.62826e-23 1.29304e-37 
 0.925781 -1.40020e-23 -8.70672e-38 
 0.927734 5.47733e-24 -1.68257e-37 
 0.929688 -3.22993e-23 3.64057e-37 
 0.931641 -2.44250e-23 2.69961e-38 
 0.933594 1.03199e-23 2.54575e-37 
 0.935547 1.19962e-23 -1.85543e-38 
 0.937500 4.70902e-23 0.00000e+00 
 0.939453 3.61961e-23 3.59272e-38 
 0.941406 2.29400e-23 -1.61630e-38 
 0.943359 -1.36225e-23 1.37026e-37 
 0.945312 -4.39858e-23 2.93874e-37 
 0.947266 -5.88266e-23 -1.32992e-37 
 0.949219 -2.96502e-23 -3.32480e-38 
 0.951172 -5.30586e-24 -1.52468e-37 
 0.953125 4.76134e-23 9.73811e-39 
 0.955078 6.50386e-23 2.21154e-37 
 0.957031 1.96116e-23 -1.32992e-37 
 0.958984 -2.17887e-24 -4.61844e-38 
 0.960938 -6.98010e-23 -2.27378e-37 
 0.962891 -5.03874e-23 5.28972e-38 
 0.964844 1.39438e-23 1.62379e-37 
 0.966797 7.18873e-23 -4.11423e-38 
 0.968750 2.67762e-23 0.00000e+00 
 0.970703 4.19984e-23 7.45633e-38 
 0.972656 -5.09700e-23 -1.95800e-37 
 0.974609 -4.16137e-23 -1.52814e-37 
 0.976562 -2.01599e-23 -1.21583e-37 
 0.978516 -1.90511e-23 1.17549e-37 
 0.980469 -5.12328e-23 -7.33819e-38 
 0.982422 -1.46668e-23 -9.97440e-38 
 0.984375 7.89709e-23 6.64960e-38 
 0.986328 8.76040e-23 2.03522e-37 
 0.988281 3.07518e-24 -3.34210e-38 
 0.990234 5.79048e-23 -1.83671e-37 
 0.992188 1.43753e-24 1.37718e-38 
 0.994141 -3.60655e-23 2.55123e-37 
 0.996094 -1.14747e-22 1.91767e-37 
 0.998047 -5.95617e-23 -7.34684e-38 
